tt0013615	3.4	22
tt0013617	5.7	25
tt0013619	5.9	251
tt0013611	7.0	113
tt0013606	7.3	14
tt0013607	6.0	349
tt0013608	6.0	10
tt0013603	3.9	45
tt0037604	7.3	4200
tt0037605	6.2	193
tt0037602	4.0	8
tt0037603	7.0	569
tt0037600	6.8	59
tt0037608	6.6	51
tt0037609	6.3	373
tt0037607	5.9	456
tt0037615	6.6	2537
tt0037616	5.8	62
tt0037614	7.3	3302
tt0037611	7.2	5002
tt0037612	6.5	563
tt0037610	6.5	1462
tt0037619	5.7	51
tt0037618	6.8	577
tt0037626	5.2	12
tt0037627	5.9	1773
tt0037624	7.3	84
tt0037625	6.9	615
tt0037622	5.4	200
tt0037623	6.5	111
tt0037620	6.2	366
tt0037621	6.2	358
tt0037628	6.1	110
tt0037629	6.7	58
tt0037630	7.1	4969
tt0037637	5.5	19
tt0037638	7.3	20662
tt0037635	7.5	14912
tt0037636	6.0	387
tt0037633	6.0	95
tt0037634	6.1	276
tt0037631	5.3	57
tt0037632	6.6	1138
tt0037640	6.5	316
tt0037648	6.5	334
tt0062604	7.4	43
tt0037649	6.0	261
tt0062605	7.9	38
tt0037646	6.5	33
tt0062602	6.8	109
tt0037644	6.5	2231
tt0037645	5.7	392
tt0062601	8.0	3883
tt0037642	5.9	1729
tt0037643	6.5	29
tt0037651	6.2	865
tt0037652	6.5	247
tt0037650	5.8	586
tt0037659	7.4	922
tt0037657	7.1	950
tt0037655	5.9	121
tt0037656	6.6	276
tt0037653	5.0	30
tt0013690	4.8	175
tt0023017	5.3	23
tt0023014	4.7	53
tt0023015	6.1	15
tt0023013	6.1	291
tt0023010	5.7	81
tt0023011	5.9	71
tt0013699	4.6	14
tt0023007	6.6	696
tt0023008	6.5	37
tt0023005	6.1	95
tt0023006	7.4	57
tt0023003	7.5	94
tt0013681	5.8	29
tt0023004	6.4	23
tt0013682	7.3	130
tt0023002	6.0	599
tt0023000	5.5	64
tt0013687	7.1	13
tt0013688	6.6	958
tt0013672	6.3	50
tt0013674	6.9	664
tt0013679	7.2	18
tt0013661	6.8	8
tt0013662	7.0	532
tt0013668	6.6	40
tt0013658	7.0	47
tt0013631	6.4	15
tt0013635	6.3	16
tt0013626	6.6	3087
tt0013627	5.6	23
tt0013629	6.4	45
tt0013620	5.9	49
tt0013624	6.2	51
tt0072029	4.6	255
tt0047069	4.8	27
tt0072025	7.4	338
tt0072026	6.1	160
tt0072027	7.6	506
tt0072028	7.3	7
tt0072021	7.7	3377
tt0072022	5.4	19
tt0072024	6.1	370
tt0072020	6.7	9
tt0023090	4.7	184
tt0023091	7.1	61
tt0047060	6.3	29
tt0086677	8.0	446
tt0086678	7.8	372
tt0086679	7.4	276
tt0023098	5.4	43
tt0086673	7.0	10
tt0047066	6.6	565
tt0086674	5.7	48
tt0023096	5.4	169
tt0047067	6.0	867
tt0086675	8.3	1106
tt0023097	7.0	539
tt0047068	5.1	122
tt0086676	7.1	36
tt0047062	6.7	172
tt0086670	8.3	81
tt0023092	5.3	222
tt0047063	6.3	67
tt0086671	6.1	2191
tt0023093	6.5	597
tt0047064	5.6	44
tt0086672	8.4	867
tt0072018	6.7	33
tt0072019	5.4	855
tt0096005	5.9	46
tt0096006	6.3	208
tt0072014	6.9	66
tt0023089	4.6	245
tt0072016	6.3	20
tt0096009	6.6	703
tt0072017	4.4	14
tt0072010	6.6	1038
tt0072011	4.7	22
tt0096000	4.4	1501
tt0072012	6.3	5162
tt0072013	5.5	243
tt0096003	6.5	2261
tt0096004	5.7	26
tt0096001	6.1	268
tt0096002	3.3	33
tt0023080	3.7	44
tt0047071	6.2	9
tt0062699	5.6	13
tt0086688	6.8	31
tt0086689	6.8	727
tt0062697	6.2	61
tt0062698	6.3	13
tt0047076	6.3	544
tt0062695	7.5	15795
tt0086684	6.6	7
tt0023088	6.5	625
tt0047077	5.2	24
tt0062696	6.9	9
tt0086685	5.3	16
tt0023085	6.9	12
tt0047078	5.5	8
tt0062693	5.7	755
tt0086686	6.4	49
tt0047079	5.5	81
tt0062694	4.9	95
tt0086687	7.4	37413
tt0023083	5.7	59
tt0047072	5.9	575
tt0086680	7.9	305
tt0023084	5.5	149
tt0047073	6.1	2336
tt0062692	6.3	84
tt0086681	6.1	6852
tt0047074	6.3	678
tt0086682	6.7	20
tt0023082	6.4	512
tt0047075	5.9	145
tt0062690	5.9	1358
tt0086683	6.5	206
tt0072047	6.5	7
tt0023078	6.4	90
tt0072049	6.4	7
tt0072043	6.4	242
tt0072044	5.5	79
tt0072045	6.9	16
tt0072046	5.0	146
tt0072040	4.4	25
tt0072041	6.3	66
tt0072042	5.5	69
tt0086659	8.4	27843
tt0047081	4.4	48
tt0047082	6.4	14
tt0086655	7.2	5655
tt0086656	7.9	27
tt0086657	5.8	82
tt0086658	5.9	55
tt0023076	7.4	6
tt0047087	6.3	994
tt0086651	6.4	9
tt0023077	6.8	26
tt0047088	6.7	11
tt0086652	5.2	151
tt0023074	7.2	2795
tt0047089	7.2	203
tt0086653	6.0	23
tt0023075	4.3	9
tt0086654	4.7	148
tt0023072	4.8	26
tt0023073	5.8	38
tt0047084	7.5	913
tt0023070	6.5	29
tt0047085	6.9	1568
tt0023071	6.4	344
tt0047086	6.6	6820
tt0086650	7.1	7441
tt0023069	5.2	8
tt0072036	5.9	54
tt0072037	7.5	5413
tt0023067	5.8	702
tt0072038	5.7	8
tt0072039	7.1	74
tt0072032	7.3	287
tt0072033	5.1	28
tt0072034	6.7	4059
tt0072035	6.4	436
tt0072030	7.3	1268
tt0072031	4.8	67
tt0047090	3.5	19
tt0047091	6.0	32
tt0047092	7.1	14
tt0047093	3.1	13
tt0086666	7.8	66
tt0086667	8.1	1263
tt0086668	8.6	647
tt0086669	8.0	233
tt0023065	6.5	23
tt0047098	5.3	109
tt0086662	6.7	13666
tt0023066	6.0	293
tt0047099	6.8	363
tt0086663	7.6	733
tt0023063	4.5	8
tt0023064	4.6	156
tt0086665	8.5	4232
tt0047094	7.7	9309
tt0023062	8.5	12
tt0047096	5.3	14
tt0086660	6.5	607
tt0023060	6.3	22
tt0047097	7.4	635
tt0086661	8.7	25760
tt0096038	6.4	21
tt0096039	3.1	740
tt0072069	6.1	246
tt0023059	6.4	122
tt0023056	6.5	50
tt0023057	6.3	42
tt0072065	6.9	15
tt0096032	6.2	103
tt0096033	5.4	14
tt0072067	5.5	1170
tt0096030	4.8	1318
tt0072068	6.8	134
tt0096031	5.4	42
tt0096036	7.1	144
tt0072062	4.6	332
tt0096037	4.9	3952
tt0072063	5.9	18
tt0096034	5.2	433
tt0072064	7.3	887
tt0096035	6.8	8
tt0072060	5.2	64
tt0023054	6.0	78
tt0023055	6.2	285
tt0023052	5.7	209
tt0023050	8.3	30
tt0023049	6.9	2417
tt0096049	4.8	82
tt0023047	6.7	18
tt0023048	6.3	63
tt0072059	4.0	46
tt0023045	6.4	395
tt0023046	7.1	226
tt0072054	6.7	39
tt0096043	5.6	13
tt0072055	4.8	28
tt0096044	5.6	131
tt0072056	6.7	78
tt0096041	5.8	20
tt0072057	6.9	16
tt0096042	7.1	77
tt0072050	6.3	89
tt0072051	5.9	46
tt0096048	6.4	49
tt0072052	5.4	654
tt0096045	5.0	52
tt0072053	7.0	1827
tt0096046	5.3	5883
tt0096040	3.8	128
tt0023043	5.2	260
tt0023044	5.5	255
tt0023041	7.4	79
tt0023042	8.2	14941
tt0023040	4.8	46
tt0096018	7.6	18588
tt0096019	7.9	13
tt0023038	5.3	715
tt0023039	6.6	32
tt0086690	7.7	742
tt0096017	4.8	74
tt0023036	6.9	75
tt0023037	7.3	6442
tt0023034	5.7	251
tt0023035	3.4	57
tt0072087	5.1	67
tt0096010	7.7	655
tt0072088	7.5	34
tt0096011	5.6	64
tt0072089	7.0	187
tt0072083	8.5	144
tt0072084	4.1	185
tt0096015	7.0	60
tt0072085	5.6	522
tt0072086	5.1	45
tt0072080	6.6	4222
tt0072081	7.0	30821
tt0072082	6.1	24
tt0086699	6.5	149
tt0086695	8.7	33
tt0023033	7.5	59
tt0086696	7.2	445
tt0023030	5.7	83
tt0086697	7.3	90
tt0023031	6.1	77
tt0086698	6.5	222
tt0086691	7.0	837
tt0086692	7.5	549
tt0086694	7.2	35
tt0023029	6.2	34
tt0096029	6.4	2057
tt0023027	7.5	13714
tt0096027	7.0	37
tt0023028	6.5	1442
tt0096028	7.9	10438
tt0023025	5.3	50
tt0023026	7.6	301
tt0023023	3.9	10
tt0023024	7.6	17
tt0072076	3.6	30
tt0096021	5.3	26
tt0096022	6.2	5688
tt0072078	7.7	60
tt0072079	4.2	33
tt0096020	4.0	45
tt0072072	8.0	293
tt0096025	5.7	80
tt0072073	6.1	71
tt0096026	5.1	305
tt0072074	6.9	182
tt0096023	5.3	28
tt0072075	6.2	105
tt0096024	7.4	224
tt0072070	6.7	390
tt0072071	5.5	85
tt0023022	6.1	74
tt0023020	5.6	27
tt0037662	5.8	257
tt0037663	6.5	43
tt0037661	6.8	568
tt0062619	4.0	174
tt0062617	3.1	33
tt0062618	5.9	642
tt0062626	6.4	4635
tt0062624	4.9	125
tt0062625	5.3	277
tt0037666	5.1	140
tt0062622	8.3	746558
tt0062623	6.1	339
tt0037664	5.4	101
tt0062620	4.6	112
tt0037665	5.4	18
tt0062621	4.3	49
tt0037673	5.6	109
tt0037674	8.3	21725
tt0037671	7.5	3655
tt0037672	6.2	214
tt0062608	4.8	66
tt0037670	5.2	44
tt0062606	8.2	102
tt0062607	7.5	245
tt0062615	6.3	39
tt0062616	6.0	22
tt0086605	6.6	5977
tt0086606	7.4	3766
tt0062614	6.7	382
tt0086607	6.8	527
tt0037677	5.9	216
tt0037678	5.9	1212
tt0086601	5.5	119
tt0062610	8.1	47
tt0047007	4.1	19
tt0047008	6.8	93
tt0047003	5.4	154
tt0047004	6.8	41
tt0047005	4.6	29
tt0047006	4.8	118
tt0037684	5.5	24
tt0037685	5.7	237
tt0037680	6.4	370
tt0062639	6.7	4461
tt0062648	6.0	70
tt0062649	5.1	260
tt0062646	5.7	24
tt0062647	6.9	58
tt0037688	6.6	522
tt0062644	5.6	9
tt0037689	8.3	19
tt0062645	6.1	1540
tt0037686	5.7	20
tt0062642	6.8	24
tt0062643	3.0	10
tt0062640	6.9	237
tt0047000	5.1	732
tt0062641	7.3	76
tt0047001	7.5	655
tt0047002	6.7	172
tt0047018	7.2	17
tt0047019	6.0	17
tt0047014	7.2	139
tt0047015	5.9	148
tt0047016	6.8	18
tt0037695	6.8	136
tt0037696	7.0	25
tt0037693	5.9	177
tt0037694	7.4	85
tt0037691	7.0	6865
tt0037692	5.3	218
tt0062628	7.2	24
tt0037690	6.4	890
tt0062629	5.4	35
tt0062637	5.2	179
tt0062638	5.0	30
tt0062635	6.9	79
tt0062636	6.8	1442
tt0062633	6.4	201
tt0062634	5.4	72
tt0037697	5.4	40
tt0062631	5.6	32
tt0037698	5.3	127
tt0062632	6.7	48
tt0047011	6.7	378
tt0062630	5.9	84
tt0047012	4.8	170
tt0047013	6.6	4119
tt0047029	6.0	660
tt0047025	6.5	612
tt0047026	5.7	408
tt0047027	4.6	17
tt0047028	4.8	22
tt0086637	7.6	44963
tt0086638	7.4	371
tt0062668	6.3	34
tt0086639	7.8	71
tt0062669	4.9	415
tt0062666	5.0	306
tt0086633	5.8	11
tt0062667	6.2	45
tt0062664	4.6	23
tt0062665	5.0	28
tt0086636	6.1	2553
tt0047021	7.3	313
tt0047022	6.4	38
tt0062663	7.3	915
tt0086630	7.1	161
tt0047023	5.3	99
tt0062660	6.8	22
tt0086631	6.6	609
tt0047024	6.4	278
tt0086632	5.1	28
tt0047020	5.7	73
tt0047036	5.0	184
tt0047037	4.9	142
tt0047038	6.9	216
tt0047039	6.8	374
tt0062659	6.2	1122
tt0062657	5.3	2431
tt0062658	5.8	10
tt0062655	6.6	76
tt0086644	6.7	14
tt0062656	5.5	915
tt0086645	4.1	11
tt0062653	6.7	8955
tt0086646	6.6	1392
tt0062654	9.3	27
tt0086647	5.5	93
tt0047032	6.3	202
tt0086640	6.5	1061
tt0047033	5.4	1671
tt0062652	5.4	198
tt0086641	4.8	15
tt0047034	7.6	42608
tt0086642	6.1	186
tt0062650	5.0	13
tt0086643	7.5	3079
tt0047030	7.3	10108
tt0047031	4.3	14
tt0072007	6.9	2630
tt0072008	6.5	510
tt0072009	6.4	318
tt0072003	5.8	30
tt0047048	5.6	166
tt0072004	7.5	288
tt0047049	5.9	23
tt0072005	5.6	19
tt0072006	5.2	591
tt0072000	5.7	931
tt0072001	7.6	14
tt0072002	6.1	217
tt0086609	5.2	97
tt0086615	7.1	22
tt0086616	6.5	223
tt0086617	7.1	23709
tt0086618	5.9	8765
tt0062688	5.5	814
tt0086611	5.7	28
tt0062689	6.7	269
tt0086612	5.0	45
tt0062686	6.3	102
tt0086613	4.7	16
tt0062687	7.2	15009
tt0086614	6.3	29
tt0047043	6.8	846
tt0062684	6.0	521
tt0047044	5.9	163
tt0062682	5.7	344
tt0062683	5.5	347
tt0086610	5.6	8511
tt0062680	6.6	116
tt0047040	6.7	1586
tt0062681	6.0	263
tt0047041	5.4	753
tt0047042	5.8	48
tt0047058	7.0	35
tt0047059	6.2	315
tt0086619	6.6	16647
tt0086626	5.9	24
tt0086627	5.8	137
tt0062679	6.5	483
tt0086628	5.9	96
tt0086629	5.9	29
tt0062677	5.8	211
tt0086622	5.9	307
tt0086623	3.3	28
tt0062676	5.1	385
tt0086625	4.6	624
tt0047054	6.5	35
tt0062673	6.0	4015
tt0047055	6.4	35
tt0047056	5.1	24
tt0062671	6.9	2918
tt0086620	5.7	67
tt0047057	5.3	179
tt0086621	6.7	85
tt0047050	5.9	1633
tt0047051	7.1	110
tt0062670	5.2	10
tt0047053	7.2	459
tt0013736	6.2	13
tt0037703	6.2	112
tt0037704	5.5	122
tt0037701	5.4	278
tt0013739	5.1	18
tt0037702	6.2	1710
tt0013730	6.7	174
tt0037709	7.3	1266
tt0037707	4.9	42
tt0037705	6.8	126
tt0013735	5.3	134
tt0037714	6.2	243
tt0037715	6.6	23
tt0013727	6.6	69
tt0037712	5.6	50
tt0013728	5.9	88
tt0037713	6.0	34
tt0037710	6.4	230
tt0037711	5.3	1052
tt0037718	4.6	143
tt0037719	5.4	43
tt0037716	6.7	344
tt0013724	6.4	17
tt0037717	5.6	34
tt0037725	5.6	88
tt0037726	5.2	21
tt0013716	6.6	24
tt0037721	5.8	425
tt0013719	6.2	36
tt0037722	5.8	1195
tt0037720	5.3	89
tt0013710	7.5	29
tt0037727	6.1	36
tt0013713	5.3	14
tt0037728	5.9	131
tt0037736	5.6	270
tt0013704	6.1	249
tt0037737	6.4	218
tt0013705	5.6	180
tt0037734	6.5	36
tt0037735	5.1	383
tt0037732	4.7	44
tt0037733	6.6	21
tt0037731	5.5	97
tt0037739	6.6	203
tt0037747	3.8	50
tt0062703	6.2	147
tt0037748	6.4	240
tt0062704	5.4	581
tt0037745	5.1	11
tt0062701	6.0	89
tt0037746	6.5	742
tt0062702	7.2	150
tt0037744	4.5	18
tt0062700	3.5	32
tt0037741	6.2	33
tt0037742	5.5	31
tt0037749	6.5	1530
tt0037750	6.9	82
tt0037751	5.5	249
tt0037758	6.4	333
tt0037759	6.7	23
tt0037756	6.4	526
tt0037757	6.4	59
tt0037754	6.4	10
tt0037752	6.8	82
tt0037753	6.8	639
tt0037761	7.3	4299
tt0037762	5.5	74
tt0062718	6.7	37
tt0062719	6.4	225
tt0062716	6.1	93
tt0062717	7.5	31
tt0037769	6.4	937
tt0062725	5.3	87
tt0062726	5.1	82
tt0037767	6.0	607
tt0062723	8.9	23
tt0037768	6.1	20
tt0062724	6.4	719
tt0037765	7.7	847
tt0062721	8.4	40
tt0037766	5.4	19
tt0062722	6.1	449
tt0037763	7.4	1031
tt0037764	7.8	1346
tt0037772	5.9	50
tt0037773	6.4	165
tt0037770	6.0	57
tt0062709	5.0	128
tt0037771	6.6	1517
tt0062707	7.1	902
tt0062708	6.5	5990
tt0062705	5.5	78
tt0062706	6.6	1145
tt0062714	5.4	720
tt0062715	6.8	8
tt0062712	5.8	492
tt0037779	5.4	141
tt0062713	6.6	2484
tt0037776	6.2	437
tt0037777	5.4	107
tt0062711	5.9	39048
tt0037774	7.0	780
tt0037775	5.3	7
tt0023139	6.5	549
tt0023137	7.0	47
tt0023138	7.2	36
tt0023135	5.2	43
tt0096076	6.9	105
tt0096077	5.2	133
tt0096074	5.0	35
tt0096075	5.1	65
tt0096078	5.7	154
tt0096079	6.2	33
tt0096072	4.7	331
tt0096073	5.8	16143
tt0096070	7.3	15
tt0096071	6.4	28412
tt0023131	5.8	31
tt0023132	6.7	623
tt0023130	5.4	41
tt0023128	5.7	117
tt0023129	5.5	142
tt0023124	5.8	55
tt0023125	6.5	1185
tt0023122	5.1	53
tt0023123	5.0	63
tt0096087	6.0	4130
tt0096088	6.5	45
tt0096085	6.8	50
tt0096086	8.0	68
tt0072094	6.7	37
tt0072095	7.2	560
tt0072096	6.8	400
tt0096089	6.0	30
tt0072097	7.0	899
tt0072090	4.0	32
tt0072091	8.0	31
tt0096080	5.8	89
tt0072092	6.3	69
tt0072093	7.9	1140
tt0096083	7.1	68
tt0096084	3.9	266
tt0096081	6.9	108
tt0096082	4.5	224
tt0023120	5.8	60
tt0023121	6.9	357
tt0023117	6.2	436
tt0023115	6.1	86
tt0023116	6.2	12
tt0023113	5.6	97
tt0023114	5.3	29
tt0013792	5.3	33
tt0013793	5.0	22
tt0023112	4.1	17
tt0096054	6.1	8375
tt0096052	7.2	70
tt0096053	5.2	12
tt0096058	6.4	17
tt0023119	5.8	182
tt0096056	5.5	906
tt0096057	5.8	96
tt0096050	7.3	29
tt0096051	7.3	45
tt0013795	6.3	18
tt0023110	6.1	449
tt0023107	7.5	258
tt0023104	6.6	871
tt0023105	5.0	14
tt0023102	6.4	6
tt0023100	6.9	16
tt0023101	6.5	1196
tt0096065	6.2	168
tt0096066	5.6	110
tt0096063	3.2	73
tt0096064	5.6	8
tt0096069	5.9	185
tt0023108	6.3	438
tt0096067	6.5	57
tt0023109	5.9	255
tt0096068	4.8	12
tt0096061	6.9	122999
tt0096060	3.6	367
tt0013789	6.9	13
tt0013773	6.4	24
tt0013766	2.7	22
tt0096098	6.8	15410
tt0096099	5.4	125
tt0096097	6.2	90
tt0096090	5.3	22
tt0013759	5.0	22
tt0096091	6.6	528
tt0096094	6.0	14332
tt0096092	7.2	787
tt0096093	5.6	103
tt0013750	6.6	1152
tt0013753	5.8	11
tt0013741	6.5	720
tt0013744	7.0	16
tt0096117	4.4	1609
tt0096118	5.5	14023
tt0096115	6.1	113
tt0096116	6.8	356
tt0072146	5.7	31
tt0072147	4.7	764
tt0072148	4.5	1226
tt0096119	5.0	9866
tt0072149	5.5	823
tt0072142	5.5	372
tt0072143	5.3	130
tt0072144	3.8	57
tt0072145	6.2	24
tt0096114	3.7	807
tt0072140	5.3	97
tt0096111	6.1	276
tt0072141	6.3	8
tt0096112	7.3	38
tt0047180	7.6	617
tt0047181	7.6	493
tt0086798	7.7	3480
tt0086799	6.3	29
tt0047186	5.6	11
tt0086794	7.7	21
tt0047187	6.9	322
tt0086795	7.9	23
tt0047188	5.8	573
tt0047189	5.7	906
tt0047182	7.7	897
tt0086790	7.1	85
tt0047183	7.0	476
tt0086791	8.4	5215
tt0047184	6.5	1812
tt0086792	6.4	24
tt0047185	5.7	13
tt0086793	5.7	2956
tt0072139	7.1	61
tt0096128	7.5	83
tt0096129	6.2	5
tt0096126	8.5	9624
tt0096127	6.2	46
tt0072135	6.9	101
tt0072136	4.7	1180
tt0072138	7.3	22
tt0072131	6.7	962
tt0096120	4.1	185
tt0072132	4.7	240
tt0096121	7.3	217
tt0072133	4.1	364
tt0072134	7.0	10
tt0096124	7.8	7
tt0096125	4.1	884
tt0072130	4.6	794
tt0096123	6.1	44
tt0047190	6.5	569
tt0047191	7.0	5753
tt0047192	6.7	465
tt0047197	6.8	715
tt0047198	7.0	27
tt0047199	6.3	636
tt0047193	5.8	8
tt0047194	6.0	918
tt0047195	6.8	353
tt0047196	7.1	565
tt0072168	8.3	36
tt0072169	5.6	239
tt0023199	5.7	20
tt0072166	4.9	20
tt0072167	6.8	80
tt0072160	4.7	194
tt0072161	4.4	33
tt0072162	5.1	160
tt0072163	6.1	14
tt0023190	6.5	293
tt0086776	6.3	267
tt0086779	8.4	4116
tt0023197	5.9	49
tt0086772	5.8	14
tt0023198	6.9	628
tt0086773	7.8	46
tt0023195	5.5	88
tt0086774	7.6	6
tt0023196	6.5	4044
tt0086775	6.7	275
tt0023194	6.2	3930
tt0023191	5.7	62
tt0086770	7.7	18656
tt0086771	6.7	187
tt0096106	6.1	86
tt0096107	6.7	613
tt0096104	6.8	131
tt0072157	6.3	4429
tt0072158	6.9	115
tt0096108	8.7	20
tt0023189	8.7	11
tt0096109	4.8	334
tt0072153	7.1	63
tt0072154	7.5	96
tt0072155	5.8	79
tt0072156	4.1	1245
tt0096102	5.7	47
tt0072150	6.2	241
tt0096103	6.4	144
tt0072151	6.9	308
tt0096100	6.9	126
tt0072152	6.9	473
tt0096101	5.8	27479
tt0086787	6.6	6303
tt0086788	7.5	19
tt0086789	6.8	3324
tt0023186	6.1	77
tt0086783	6.8	11
tt0023187	6.3	287
tt0086784	7.2	14
tt0023184	6.4	34
tt0086785	7.0	164
tt0023185	5.9	174
tt0023183	5.7	70
tt0086780	9.4	233
tt0023180	6.5	913
tt0086781	6.5	380
tt0023181	6.8	1293
tt0086782	6.9	102
tt0096159	3.5	717
tt0023179	5.5	49
tt0023177	7.8	10
tt0023178	4.5	24
tt0072186	7.0	155
tt0096153	4.8	1168
tt0072187	4.8	208
tt0096154	4.1	127
tt0072188	5.7	126
tt0072189	4.2	467
tt0096152	5.8	3004
tt0072182	6.8	318
tt0072183	8.1	12
tt0096158	7.8	24
tt0072184	2.8	2091
tt0096155	4.5	271
tt0072185	5.4	37
tt0096156	6.0	485
tt0072181	6.8	46
tt0096150	7.6	234
tt0023175	6.5	666
tt0023176	6.6	43
tt0023171	7.0	37
tt0023170	6.6	88
tt0072179	3.0	483
tt0023169	6.0	477
tt0023166	5.1	22
tt0023167	6.6	470
tt0072175	8.6	10
tt0096164	6.2	28
tt0072176	3.8	25
tt0096165	8.6	54
tt0072177	5.7	154
tt0072178	5.2	18
tt0096163	7.7	49188
tt0096168	8.4	9
tt0072172	4.7	439
tt0096169	5.5	201
tt0072173	2.7	894
tt0096166	4.8	1065
tt0072174	7.5	13
tt0096167	6.9	108
tt0072170	6.7	683
tt0096160	7.1	1129
tt0096161	5.2	1173
tt0023164	7.8	16
tt0023165	5.4	76
tt0023162	6.1	240
tt0023160	5.5	60
tt0096139	4.1	137
tt0023159	6.2	18
tt0096137	6.4	21
tt0096138	5.2	10
tt0023157	6.2	603
tt0023158	7.5	4826
tt0023155	5.2	163
tt0096131	5.9	294
tt0096130	5.5	115
tt0096135	7.7	16
tt0096136	6.7	239
tt0096133	7.1	35
tt0096134	6.5	674
tt0023153	5.7	580
tt0023154	6.0	114
tt0023151	6.4	838
tt0023152	6.3	27
tt0023150	5.2	55
tt0023148	5.6	14
tt0096148	6.9	102
tt0023149	6.9	83
tt0096149	2.1	7512
tt0023147	6.0	82
tt0023144	5.8	88
tt0023145	5.5	380
tt0072197	4.7	134
tt0096142	4.9	5248
tt0072198	6.3	2047
tt0096143	7.2	9
tt0072199	5.0	21
tt0096140	5.4	78
tt0096141	6.3	335
tt0072193	5.8	22
tt0096146	6.6	134
tt0072194	5.9	153
tt0096147	5.8	238
tt0072195	6.5	1598
tt0096144	5.3	724
tt0072196	6.0	2285
tt0096145	4.6	18
tt0072190	8.3	2921
tt0072191	7.1	22
tt0072192	4.5	23
tt0023142	6.4	111
tt0023140	5.9	69
tt0023141	8.1	26
tt0047106	6.2	213
tt0047107	5.3	124
tt0047108	7.2	220
tt0047109	8.8	29
tt0047102	5.9	262
tt0047103	6.2	113
tt0047104	5.9	31
tt0047105	7.3	267
tt0037783	5.3	422
tt0037784	7.3	734
tt0037781	6.8	68
tt0037782	5.0	73
tt0086707	5.5	104
tt0037780	5.5	67
tt0086708	7.3	1391
tt0062738	8.7	18
tt0086709	7.2	72
tt0062739	5.6	703
tt0062747	6.0	17
tt0086714	7.7	366
tt0062748	6.4	18
tt0086715	6.0	22
tt0037789	6.2	28
tt0062745	4.7	471
tt0086716	6.9	54
tt0062746	6.7	322
tt0062743	5.9	46
tt0037788	5.9	40
tt0086711	7.0	918
tt0037785	6.1	201
tt0062741	4.3	1583
tt0086712	6.6	132
tt0037786	5.5	194
tt0062742	6.1	626
tt0086713	7.6	460
tt0062740	5.7	90
tt0047101	7.1	6832
tt0047117	6.4	5
tt0047118	5.8	30
tt0047119	7.5	5613
tt0047113	5.8	94
tt0047114	7.0	2477
tt0047115	7.0	414
tt0047116	7.1	56
tt0037794	7.2	5770
tt0037795	6.6	3406
tt0037792	6.4	753
tt0037793	5.7	6449
tt0037790	6.6	1570
tt0062729	4.5	135
tt0086718	6.6	380
tt0037791	6.8	947
tt0086719	7.7	5832
tt0062727	4.4	121
tt0062728	6.9	3662
tt0062736	5.9	392
tt0062737	6.8	7031
tt0086726	6.6	6
tt0062734	6.2	56
tt0086727	8.1	179
tt0086728	8.1	90
tt0037798	2.6	3104
tt0062732	6.4	1246
tt0086721	7.6	17
tt0037799	6.2	179
tt0086722	6.2	77
tt0037796	6.2	27
tt0062730	5.0	222
tt0086723	8.0	2925
tt0062731	5.2	874
tt0086724	5.7	48
tt0047110	6.6	11
tt0047111	6.5	143
tt0047112	6.0	288
tt0086720	7.8	555
tt0047128	6.9	243
tt0047129	5.0	182
tt0047124	7.5	21
tt0047125	6.0	45
tt0047126	6.3	40
tt0047127	3.7	2938
tt0062769	6.3	113
tt0062767	6.8	1946
tt0062768	5.6	886
tt0062765	7.4	78191
tt0062766	5.2	148
tt0062763	5.1	73
tt0062764	5.5	206
tt0047120	6.1	188
tt0062761	4.5	47
tt0047121	5.0	103
tt0062762	5.8	338
tt0047122	6.3	87
tt0047123	7.2	4847
tt0062760	6.0	1212
tt0047139	5.6	285
tt0047135	6.0	463
tt0047136	7.6	20554
tt0047137	5.8	257
tt0047138	5.8	386
tt0062749	9.7	42
tt0062758	4.9	1020
tt0086703	6.4	336
tt0062759	8.3	16970
tt0086704	7.2	734
tt0086705	7.0	300
tt0062757	7.6	1014
tt0086706	7.1	29
tt0062754	5.4	151
tt0062755	7.0	11332
tt0086700	8.1	28
tt0086701	7.4	88
tt0062753	4.8	205
tt0086702	6.3	345
tt0047131	4.9	17
tt0062750	7.7	9
tt0062751	5.5	1842
tt0047133	5.9	460
tt0047130	4.2	178
tt0072106	4.4	58
tt0072107	4.5	1111
tt0072108	5.9	84
tt0072109	7.3	103
tt0047146	5.6	168
tt0072102	6.1	130
tt0072103	7.4	13
tt0047148	5.3	194
tt0047149	3.5	2676
tt0072105	6.6	420
tt0072100	6.8	927
tt0086758	6.9	13
tt0086759	7.6	31665
tt0062789	6.4	872
tt0062787	5.8	707
tt0086754	6.8	30
tt0062788	5.4	35
tt0086755	7.3	560
tt0062785	6.9	187
tt0086756	4.5	1667
tt0062786	7.1	117
tt0086757	6.4	232
tt0047142	6.0	169
tt0062783	5.1	37
tt0086750	5.5	202
tt0047143	7.7	1271
tt0062784	6.2	35
tt0086751	7.9	21
tt0047144	6.2	55
tt0062781	6.5	39
tt0086752	8.2	9
tt0047145	6.3	61
tt0062782	6.8	5679
tt0086753	5.9	64
tt0062780	4.6	36
tt0047140	5.6	65
tt0047158	6.7	181
tt0047159	7.0	47
tt0062778	6.8	39
tt0062779	6.4	661
tt0062776	5.1	3832
tt0086765	7.2	30855
tt0062777	6.1	24
